Order_ID,Order_Date,Product,Category,Quantity,Price,Revenue,Region,Customer_Type
12729,2022-12-26,Monitor,Display,4.0,314.76,1670.5598430483103,West,VIP
15193,2023-09-10,CPU Cooler,Components,2.0,41.34,82.67,West,VIP
13456,2023-03-11,Power Supply,Components,5.0,95.51,477.56,West,VIP
16045,2023-12-03,Laptop,Computers,1.0,775.94,775.94,East,VIP
13941,2023-05-28,Laptop,Computers,6.0,952.68,5716.07,North,Premium
13609,2023-04-02,Hard Drive,Storage,1.0,109.34,109.34,North,New
14560,2023-07-07,Monitor,Display,2.0,272.32,544.64,South,New
12204,2022-11-02,Motherboard,Components,5.0,186.45,932.25,North,Regular
11990,2022-10-19,CPU Cooler,Components,8.0,40.55,430.42739611998877,West,VIP
11891,2022-10-17,Mouse,Accessories,7.0,27.57,,East,Premium
14999,2023-09-15,Power Supply,Components,5.0,78.38,391.91,Central,Premium
13357,2023-03-25,SSD,Storage,8.0,158.2,1265.58,Central,Regular
14176,2023-06-12,Case,Components,5.0,75.73,378.63,East,Premium
14041,2023-05-22,Case,Components,6.0,64.39,386.32,Central,Regular
13029,2023-01-26,Mouse,Accessories,5.0,22.07,110.33,East,Premium
10564,2022-04-14,Hard Drive,Storage,1.0,114.18,114.18,South,New
14127,2023-06-23,Mouse,Accessories,2.0,23.9,47.81,South,New
13276,2023-02-01,Monitor,Display,8.0,259.59,2076.71,West,Premium
10527,2022-03-11,Webcam,Accessories,5.0,53.47,267.34,South,Premium
16219,2023-12-13,RAM,Components,4.0,72.48,289.91,Central,Regular
11901,2022-10-04,Hard Drive,Storage,1.0,97.41,97.41,West,Regular
15252,2023-10-24,Power Supply,Components,6.0,92.11,552.68,South,VIP
16260,2023-12-07,Case,Components,1.0,78.38,78.38,Central,VIP
10890,2022-05-10,Laptop,Computers,7.0,925.98,6481.87,Central,Premium
15455,2023-10-11,USB Cable,Accessories,3.0,9.64,28.92,South,Regular
14992,2023-09-14,CPU Cooler,Components,2.0,43.63,87.26,South,Regular
12608,2022-12-19,Keyboard,Accessories,1.0,52.86,52.86,West,VIP
16212,2023-12-28,Hard Drive,Storage,5.0,110.91,554.53,North,Premium
15924,2023-11-09,Laptop,Computers,2.0,826.13,1652.26,East,Regular
16005,2023-12-01,Monitor,Display,3.0,263.51,790.54,Central,New
14383,2023-06-11,RAM,Components,6.0,72.07,432.4,Central,New
12171,2022-11-15,Motherboard,Components,8.0,200.87,1606.93,North,Regular
16338,2023-12-02,USB Cable,Accessories,2.0,9.11,18.22,West,VIP
15482,2023-10-01,Hard Drive,Storage,5.0,88.19,440.95,Central,VIP
12468,2022-11-28,Headphones,Audio,3.0,85.18,255.54,Central,New
15711,2023-11-03,Keyboard,Accessories,7.0,57.14,399.98,Central,Regular
15964,2023-12-15,Laptop,Computers,4.0,846.79,3387.17,North,VIP
12073,2022-10-11,RAM,Components,7.0,68.93,482.49,East,New
12738,2022-12-16,Power Supply,Components,2.0,88.18,176.37,North,VIP
13000,2023-01-17,Graphics Card,Components,2.0,484.96,969.91,South,Premium
12626,2022-12-27,Case,Components,4.0,69.76,279.04,West,Regular
16250,2023-12-08,Headphones,Audio,6.0,79.1,474.59,West,New
10788,2022-05-18,Headphones,Audio,8.0,83.69,669.55,South,New
11291,2022-07-20,SSD,Storage,8.0,157.72,1261.76,Central,Premium
15582,2023-11-01,RAM,Components,1.0,75.69,75.69,West,VIP
14033,2023-05-07,Monitor,Display,6.0,259.18,1555.07,Central,New
15644,2023-11-15,USB Cable,Accessories,3.0,9.83,29.48,East,New
13848,2023-05-14,RAM,Components,4.0,73.3,293.22,East,Regular
12868,2023-01-10,Webcam,Accessories,1.0,58.33,77.39466712601401,North,VIP
15019,2023-09-25,SSD,Storage,5.0,134.49,892.2213262852198,North,Premium
14463,2023-07-20,Laptop,Computers,5.0,816.75,4083.73,Central,VIP
12087,2022-10-05,Laptop,Computers,6.0,877.28,5263.66,East,New
13027,2023-01-20,Graphics Card,Components,4.0,483.76,1935.06,Central,New
12464,2022-11-09,Case,Components,8.0,66.86,534.9,West,New
15493,2023-10-19,SSD,Storage,7.0,163.48,1144.39,West,Regular
10672,2022-04-02,Case,Components,2.0,69.42,138.83,South,Regular
12484,2022-11-14,Motherboard,Components,3.0,229.17,687.52,South,VIP
14879,2023-08-22,Case,Components,5.0,65.82,329.08,West,New
10417,2022-03-09,USB Cable,Accessories,1.0,11.12,11.12,South,Premium
10286,2022-02-08,USB Cable,Accessories,8.0,8.69,69.51,West,Regular
11431,2022-08-16,Monitor,Display,8.0,262.03,2096.21,Central,VIP
10561,2022-04-05,Laptop,Computers,7.0,728.6,5100.18,Central,New
13587,2023-04-02,Mouse,Accessories,1.0,24.94,24.94,South,VIP
10998,2022-06-06,Power Supply,Components,3.0,87.11,261.34,East,VIP
10178,2022-02-05,Monitor,Display,7.0,305.93,2141.53,South,Premium
15284,2023-10-14,Graphics Card,Components,8.0,490.32,3922.59,Central,Premium
14049,2023-05-28,Graphics Card,Components,1.0,539.36,539.36,Central,VIP
10119,2022-01-09,CPU Cooler,Components,8.0,36.93,295.41,West,VIP
12686,2022-12-20,Headphones,Audio,3.0,75.99,227.96,East,VIP
12404,2022-11-24,Case,Components,3.0,78.69,236.06,North,VIP
14686,2023-08-11,Graphics Card,Components,3.0,503.8,1511.41,South,Regular
11161,2022-06-15,Motherboard,Components,4.0,207.92,831.69,East,Premium
15821,2023-11-12,Power Supply,Components,7.0,93.72,656.01,East,VIP
14959,2023-09-18,Monitor,Display,1.0,288.5,288.5,West,Premium
11519,2022-08-21,RAM,Components,6.0,69.05,414.32,North,Premium
15431,2023-10-23,Mouse,Accessories,6.0,28.35,170.12,East,VIP
13040,2023-01-05,Graphics Card,Components,8.0,435.9,3487.22,South,Regular
13059,2023-01-14,RAM,Components,1.0,91.76,91.76,West,Premium
12689,2022-12-27,Power Supply,Components,4.0,98.77,395.07,West,Regular
12047,2022-10-14,Motherboard,Components,7.0,202.97,1420.81,North,VIP
10172,2022-02-28,Graphics Card,Components,3.0,436.22,1308.67,East,New
10344,2022-02-12,SSD,Storage,5.0,130.81,654.04,Central,VIP
12593,2022-12-07,CPU Cooler,Components,2.0,36.23,72.45,North,Regular
16096,2023-12-06,Webcam,Accessories,4.0,63.14,252.56,Central,New
13796,2023-04-04,RAM,Components,1.0,75.96,75.96,South,New
14524,2023-07-08,Hard Drive,Storage,3.0,96.39,289.16,North,New
10483,2022-03-22,Power Supply,Components,3.0,101.61,304.82,South,Premium
12958,2023-01-24,Laptop,Computers,3.0,772.44,2317.33,South,Premium
11331,2022-07-28,Case,Components,5.0,65.55,327.74,West,VIP
13989,2023/05/15,Case,Components,2.0,73.41,146.82,Central,Regular
11628,2022-08-06,Case,Components,7.0,64.81,453.67,East,VIP
11022,2022-06-04,Laptop,Computers,8.0,881.99,7055.94,North,Premium
11666,2022-09-05,RAM,Components,5.0,71.5,357.5,North,New
10297,2022-02-09,Laptop,Computers,4.0,795.46,3181.83,North,New
13335,2023-03-09,Power Supply,Components,7.0,100.15,701.04,South,Premium
14035,2023-05-19,Keyboard,Accessories,5.0,50.63,253.14,East,Regular
10637,2022-04-18,Webcam,Accessories,5.0,60.35,301.77,North,VIP
12997,2023-01-28,USB Cable,Accessories,5.0,11.0,55.02,North,Regular
14013,2023-05-24,SSD,Storage,5.0,131.93,659.67,East,VIP
11558,2022-08-02,Case,Components,8.0,60.06,480.51,South,Regular
14834,2023-08-23,Monitor,Display,2.0,344.42,688.83,North,Regular
10610,2022-04-21,CPU Cooler,Components,2.0,43.86,87.72,East,VIP
13751,2023-04-22,SSD,Storage,3.0,136.55,409.65,South,Premium
10073,2022-01-04,RAM,Components,7.0,76.3,534.08,East,VIP
10914,2022-05-05,Hard Drive,Storage,4.0,94.5,378.01,Central,New
10018,2022-01-08,Keyboard,Accessories,8.0,43.86,350.91,North,Regular
10795,2022-05-16,CPU Cooler,Components,8.0,44.58,356.63,North,New
10037,2022-01-07,Mouse,Accessories,2.0,26.19,52.38,East,VIP
11282,2022-07-19,USB Cable,Accessories,6.0,10.22,61.31,West,Regular
10388,2022-03-22,Power Supply,Components,2.0,90.69,181.38,Central,New
15995,2023-12-15,Monitor,Display,8.0,264.09,2112.74,Central,New
10413,2022-03-08,Case,Components,4.0,65.82,263.26,South,VIP
12951,2023-01-08,RAM,Components,2.0,70.24,140.49,East,Premium
15794,2023-11-13,USB Cable,Accessories,2.0,9.46,18.91,East,New
15745,2023-11-09,Case,Components,3.0,66.78,200.33,West,New
12538,2022-12-07,CPU Cooler,Components,1.0,38.7,38.7,South,New
12912,2023-01-21,Power Supply,Components,1.0,89.2,89.2,South,Premium
10236,2022-02-22,USB Cable,Accessories,8.0,10.32,82.57,West,New
14313,2023-06-07,Graphics Card,Components,3.0,546.61,1639.84,West,Regular
16200,2023-12-06,Power Supply,Components,8.0,,712.85,North,Regular
10481,2022-03-24,Motherboard,Components,8.0,189.13,1513.08,East,Regular
10704,2022-04-15,Headphones,Audio,7.0,84.56,591.9,West,VIP
15232,2023-09-06,Webcam,Accessories,6.0,59.43,356.58,Central,New
13640,2023-04-19,Hard Drive,Storage,5.0,91.79,458.96,East,VIP
14986,2023-09-15,Case,Components,3.0,75.14,225.43,West,Regular
14330,2023-06-19,Mouse,Accessories,3.0,21.69,65.07,South,Regular
11429,2022-08-27,Power Supply,Components,6.0,88.77,532.6,South,VIP
12746,2022-12-17,Graphics Card,Components,7.0,466.78,3267.45,Central,VIP
16184,2023-12-18,Graphics Card,Components,5.0,451.87,2259.37,West,Premium
14845,2023-08-15,SSD,Storage,1.0,153.14,153.14,South,VIP
14734,2023-08-19,USB Cable,Accessories,6.0,9.65,57.9,East,Regular
11634,2022-08-23,Keyboard,Accessories,4.0,49.8,199.19,Central,Regular
10445,2022-03-13,Power Supply,Components,3.0,97.84,293.53,North,New
14208,2023-06-07,Power Supply,Components,3.0,97.2,291.61,Central,Regular
11649,2022-09-26,Motherboard,Components,6.0,210.68,1264.05,South,VIP
11090,2022-06-24,Power Supply,Components,5.0,78.16,390.79,West,Premium
14326,2023-06-02,Webcam,Accessories,1.0,58.08,58.08,North,VIP
12124,2022-10-09,Mouse,Accessories,3.0,28.7,86.09,North,New
11502,2022-08-15,USB Cable,Accessories,8.0,10.89,87.08,Central,Regular
14081,2023-05-27,USB Cable,Accessories,1.0,9.12,9.12,South,Premium
11824,2022-09-23,Monitor,Display,7.0,338.83,2371.81,East,Regular
10439,2022-03-23,Keyboard,Accessories,2.0,50.0,100.0,West,New
11572,2022-08-16,USB Cable,Accessories,2.0,11.49,22.97,North,Regular
12350,2022-11-11,SSD,Storage,8.0,156.91,1255.26,West,New
11436,2022-08-02,Motherboard,Components,3.0,226.64,679.93,East,Regular
15666,2023-11-12,SSD,Storage,6.0,147.77,886.62,South,VIP
13339,2023-03-06,Keyboard,Accessories,5.0,45.22,226.08,West,VIP
13927,2023-05-13,Laptop,Computers,3.0,749.47,2248.41,Central,Regular
14003,2023-05-06,Case,Components,6.0,66.03,396.19,East,Regular
10856,2022-05-04,Motherboard,Components,8.0,188.94,1511.51,North,Regular
10570,2022-04-03,Monitor,Display,3.0,325.19,975.58,Central,Regular
10363,2022-03-10,Mouse,Accessories,7.0,27.97,195.78,West,New
10794,2022-05-02,Graphics Card,Components,4.0,502.68,2010.73,East,VIP
14800,2023-08-05,Keyboard,Accessories,5.0,56.67,283.37,West,New
14921,2023-08-22,Graphics Card,Components,3.0,524.67,1574.01,Central,VIP
15664,2023-11-11,RAM,Components,4.0,90.1,360.41,Central,New
13889,2023-05-17,Case,Components,7.0,79.86,558.99,South,Premium
12899,2023-01-09,Webcam,Accessories,7.0,68.66,480.65,Central,New
15629,2023-11-12,Keyboard,Accessories,4.0,52.94,211.78,South,Regular
10831,2022-05-23,RAM,Components,1.0,90.7,90.7,South,VIP
10837,2022-05-24,Case,Components,6.0,66.8,400.78,East,Premium
14192,2023-06-01,Headphones,Audio,4.0,76.72,306.88,West,Regular
10766,2022-05-22,Mouse,Accessories,1.0,26.06,26.06,Central,Regular
10779,2022-05-10,RAM,Components,2.0,89.6,179.21,East,VIP
13041,2023-01-06,Power Supply,Components,4.0,83.36,333.43,East,New
15932,2023-12-28,USB Cable,Accessories,3.0,9.92,29.77,South,Regular
12551,2022-12-13,Headphones,Audio,3.0,76.83,230.5,North,VIP
14812,2023-08-08,CPU Cooler,Components,7.0,45.82,320.74,West,New
16123,2023-12-20,RAM,Components,2.0,80.05,160.11,North,Regular
14860,2023-08-11,Graphics Card,Components,1.0,434.57,434.57,Central,VIP
13532,2023-03-06,Hard Drive,Storage,4.0,88.88,355.54,South,VIP
12475,2022-11-23,Power Supply,Components,6.0,98.19,589.16,East,VIP
11713,2022-09-12,Power Supply,Components,7.0,89.38,625.63,South,New
13455,2023-03-04,Hard Drive,Storage,7.0,87.84,614.9,North,Premium
11384,2022-07-14,Case,Components,4.0,61.31,245.23,West,Premium
14314,2023-06-04,Webcam,Accessories,5.0,60.96,304.82,Central,Regular
10358,2022-03-17,Monitor,Display,6.0,344.83,2068.99,West,VIP
13129,2023-02-22,SSD,Storage,1.0,145.44,145.44,South,Premium
13233,2023-02-18,Webcam,Accessories,7.0,56.53,395.68,South,Premium
10691,2022-04-14,Graphics Card,Components,2.0,524.37,1048.74,East,Premium
10384,2022-03-15,Headphones,Audio,3.0,77.73,233.19,Central,New
15697,2023-11-06,Graphics Card,Components,3.0,447.45,1342.35,Central,VIP
12291,2022-11-12,Power Supply,Components,4.0,87.79,351.16,Central,New
14088,2023-05-07,Keyboard,Accessories,7.0,55.03,385.19,South,New
13351,2023-03-15,SSD,Storage,6.0,171.32,1027.9,South,New
12139,2022-11-15,Webcam,Accessories,2.0,57.26,114.51,West,Premium
15303,2023-10-07,Graphics Card,Components,2.0,425.64,851.28,East,VIP
11668,2022-09-21,Case,Components,4.0,69.9,279.58,West,Regular
15046,2023-09-01,Laptop,Computers,6.0,792.36,4754.17,Central,VIP
10715,2022-04-13,Case,Components,4.0,61.16,244.62,West,VIP
13526,2023-03-27,USB Cable,Accessories,7.0,9.88,69.17,North,VIP
11155,2022-06-06,Power Supply,Components,1.0,89.6,89.6,North,Regular
12212,2022-11-07,Case,Components,3.0,74.81,224.42,North,Premium
11131,2022-06-18,Case,Components,8.0,79.8,638.38,North,Regular
10185,2022-02-19,Headphones,Audio,5.0,68.53,342.63,West,New
13077,2023-01-03,USB Cable,Accessories,1.0,10.34,10.34,East,Regular
12143,2022-11-22,Webcam,Accessories,7.0,58.04,406.31,West,VIP
13211,2023-02-27,Case,Components,3.0,79.54,238.61,Central,Regular
11631,2022-08-24,USB Cable,Accessories,5.0,8.52,42.6,South,VIP
12176,2022-11-14,Headphones,Audio,5.0,80.54,402.7,Central,New
10494,2022-03-19,USB Cable,Accessories,7.0,9.06,63.4,Central,Premium
14543,2023-07-26,SSD,Storage,2.0,152.2,304.39,North,Regular
14378,2023-06-22,Keyboard,Accessories,3.0,54.1,162.31,West,Premium
12163,2022-11-13,Power Supply,Components,4.0,88.57,354.29,West,Regular
16097,2023-12-15,USB Cable,Accessories,7.0,10.31,72.2,Central,New
12444,2022-11-19,Keyboard,Accessories,8.0,53.88,431.02,South,Regular
11848,2022-09-19,Hard Drive,Storage,1.0,95.9,95.9,East,VIP
12987,2023-01-13,Hard Drive,Storage,1.0,100.21,100.21,West,Regular
11762,2022-09-23,Hard Drive,Storage,2.0,87.25,174.49,Central,New
10433,2022-03-18,Headphones,Audio,1.0,80.05,80.05,West,Premium
10374,2022-03-06,CPU Cooler,Components,5.0,44.52,222.6,North,New
15214,2023-09-07,RAM,Components,6.0,77.54,465.26,Central,New
11548,2022-08-08,SSD,Storage,8.0,160.01,1280.1,West,New
12685,2022-12-22,SSD,Storage,7.0,,1006.0,West,Regular
11192,2022-07-14,RAM,Components,6.0,83.74,502.43,East,VIP
13053,2023-01-28,Power Supply,Components,5.0,98.92,494.59,Central,VIP
12369,2022-11-22,Motherboard,Components,5.0,,926.61,North,Premium
10983,2022-06-05,Keyboard,Accessories,1.0,53.94,53.94,Central,New
13768,2023-04-16,Laptop,Computers,1.0,863.58,863.58,Central,VIP
12384,2022-11-25,Keyboard,Accessories,6.0,56.82,340.92,East,New
13671,2023-04-07,Monitor,Display,1.0,275.67,275.67,South,Premium
10797,2022-05-13,Graphics Card,Components,7.0,479.79,3358.56,North,New
13429,2023-03-28,Hard Drive,Storage,2.0,114.43,228.86,North,New
12817,2022-12-05,CPU Cooler,Components,7.0,37.96,265.73,West,New
13329,2023-03-06,Laptop,Computers,5.0,957.23,4786.15,West,New
13227,2023-02-13,Keyboard,Accessories,1.0,55.1,55.1,Central,Premium
14096,2023-05-27,USB Cable,Accessories,4.0,9.54,38.18,North,New
11036,2022-06-03,Hard Drive,Storage,4.0,96.15,384.59,East,Premium
12943,2023-01-04,USB Cable,Accessories,8.0,10.37,82.99,South,New
16116,2023-12-05,Keyboard,Accessories,2.0,42.6,,North,Premium
11650,2022-09-13,Motherboard,Components,2.0,190.9,381.8,West,Regular
10666,2022-04-11,Motherboard,Components,4.0,211.18,844.72,West,New
11089,2022-06-12,Power Supply,Components,5.0,84.31,421.54,North,New
16215,2023-12-11,CPU Cooler,Components,4.0,41.7,166.8,East,New
11530,2022-08-07,Motherboard,Components,2.0,217.08,434.16,Central,Regular
10793,2022-05-25,Hard Drive,Storage,4.0,86.89,347.54,East,Premium
15060,2023-09-05,Case,Components,5.0,78.43,392.13,Central,VIP
16133,2023-12-11,Webcam,Accessories,4.0,60.97,243.89,Central,Premium
10066,2022-01-08,Case,Components,3.0,80.0,240.0,South,VIP
11846,2022-09-23,Power Supply,Components,8.0,83.46,667.72,West,New
16137,2023-12-03,Motherboard,Components,3.0,173.34,689.9708700874087,West,New
14878,2023-08-01,CPU Cooler,Components,5.0,36.92,184.62,West,Premium
11377,2022-07-11,CPU Cooler,Components,3.0,36.53,109.6,North,New
15831,2023-11-28,Monitor,Display,1.0,317.44,317.44,South,VIP
11376,2022-07-11,RAM,Components,8.0,86.18,689.41,West,New
14538,2023-07-04,SSD,Storage,4.0,129.83,519.32,Central,New
13196,2023-02-24,Graphics Card,Components,8.0,535.57,4284.54,West,Premium
14705,2023-08-15,Motherboard,Components,5.0,220.27,1101.36,West,Regular
13739,2023-04-12,CPU Cooler,Components,4.0,42.98,171.9,Central,New
11307,2022-07-07,Keyboard,Accessories,2.0,45.13,90.25,East,VIP
12832,2022-12-14,Motherboard,Components,7.0,195.16,1366.1,East,New
15659,2023-11-22,CPU Cooler,Components,5.0,44.43,222.17,East,New
15706,2023-11-06,Keyboard,Accessories,7.0,43.13,301.92,North,Premium
15811,2023-11-27,Case,Components,6.0,69.59,417.52,East,VIP
13615,2023-04-03,Power Supply,Components,3.0,80.06,240.18,West,Regular
12860,2023-01-14,Mouse,Accessories,8.0,27.82,222.53,East,Premium
14842,2023-08-14,CPU Cooler,Components,4.0,39.19,156.76,Central,New
15797,2023-11-17,CPU Cooler,Components,1.0,35.98,35.98,Central,Premium
10520,2022-03-07,Motherboard,Components,3.0,222.93,668.79,East,Premium
11107,2022-06-27,Mouse,Accessories,1.0,24.33,24.33,Central,Regular
12857,2022-12-13,Keyboard,Accessories,8.0,49.45,395.62,West,New
11859,2022-09-19,Laptop,Computers,7.0,738.41,5168.88,East,VIP
11733,2022-09-13,Webcam,Accessories,1.0,52.82,52.82,West,Premium
10427,2022-03-15,Keyboard,Accessories,6.0,45.04,270.23,Central,VIP
14859,2023-08-25,Keyboard,Accessories,4.0,42.77,226.99605095008536,North,Premium
13717,2023-04-14,USB Cable,Accessories,2.0,9.51,19.01,East,Regular
15581,2023-11-10,Power Supply,Components,4.0,82.46,329.84,West,New
14894,2023-08-18,USB Cable,Accessories,7.0,11.22,78.53,East,Regular
14366,2023-06-08,Power Supply,Components,3.0,98.52,295.55,West,VIP
15890,2023-11-07,Monitor,Display,3.0,274.46,823.37,South,Regular
12386,2022-11-09,Monitor,Display,4.0,324.51,1298.04,North,Premium
14469,2023-07-28,Graphics Card,Components,2.0,501.61,1003.22,South,Regular
13122,2023-02-12,CPU Cooler,Components,3.0,36.82,110.47,Central,VIP
13556,2023-03-22,Headphones,Audio,4.0,73.95,295.79,South,VIP
14299,2023-06-10,Laptop,Computers,4.0,950.03,3800.11,North,New
13101,2023-02-04,Graphics Card,Components,4.0,464.16,1856.66,West,Premium
11140,2022-06-04,Graphics Card,Components,3.0,473.24,1419.72,South,Regular
14407,2023-07-23,Motherboard,Components,5.0,204.53,1022.66,East,VIP
14071,2023-05-15,Laptop,Computers,8.0,850.05,6800.39,West,VIP
13710,2023-04-12,RAM,Components,3.0,68.42,205.26,North,VIP
13462,2023-03-03,Webcam,Accessories,2.0,57.07,114.14,South,New
12120,2022-10-01,RAM,Components,1.0,91.04,91.04,Central,Premium
10239,2022-02-08,USB Cable,Accessories,1.0,8.52,,East,Premium
12006,2022-10-14,Keyboard,Accessories,1.0,45.27,45.27,South,Premium
14917,2023-08-20,RAM,Components,2.0,70.64,141.29,East,New
10817,2022-05-12,RAM,Components,2.0,78.21,156.42,East,VIP
11566,2022-08-27,USB Cable,Accessories,4.0,10.08,40.31,Central,VIP
15188,2023-09-09,SSD,Storage,8.0,170.94,1367.53,North,Regular
12682,2022-12-12,Graphics Card,Components,6.0,533.93,3203.58,Central,Premium
10852,2022-05-25,Case,Components,1.0,77.31,77.31,East,New
15032,2023-09-27,Mouse,Accessories,4.0,25.82,137.00965759355748,North,Premium
14236,2023-06-21,Power Supply,Components,3.0,103.35,,West,Premium
15655,2023-11-17,Graphics Card,Components,2.0,506.91,1013.83,East,Premium
16090,2023-12-19,Graphics Card,Components,6.0,549.3,3295.77,Central,Regular
15839,2023-11-23,CPU Cooler,Components,5.0,38.24,191.21,West,New
12249,2022-11-11,SSD,Storage,1.0,154.98,154.98,West,Regular
11132,2022-06-11,Laptop,Computers,6.0,923.38,5540.3,North,VIP
11710,2022-09-17,Motherboard,Components,5.0,205.33,1026.65,West,Regular
13931,2023-05-05,Monitor,Display,8.0,289.14,2313.15,North,Regular
14725,2023-08-04,Mouse,Accessories,5.0,26.25,131.27,North,VIP
14323,2023-06-01,Webcam,Accessories,4.0,68.57,274.29,South,VIP
15230,2023-09-28,Monitor,Display,5.0,310.31,1551.55,East,Premium
11039,2022-06-07,Webcam,Accessories,8.0,64.18,513.47,Central,New
11288,2022-07-19,Webcam,Accessories,5.0,52.21,261.05,Central,VIP
13347,2023-03-05,Motherboard,Components,7.0,217.55,1522.86,South,VIP
13765,2023-04-25,Hard Drive,Storage,5.0,111.6,557.99,Central,Regular
15251,2023-10-22,Mouse,Accessories,7.0,28.03,196.2,South,Regular
11933,2022-10-11,Case,Components,7.0,64.25,449.77,North,Premium
10435,2022-03-20,SSD,Storage,5.0,164.18,820.92,East,VIP
10964,2022-05-15,Hard Drive,Storage,1.0,94.96,94.96,Central,Premium
16175,2023-12-09,Graphics Card,Components,2.0,437.47,874.95,West,New
16325,2023-12-20,Case,Components,7.0,68.04,476.25,West,New
16114,2023-12-24,Mouse,Accessories,5.0,24.04,120.18,West,Regular
13191,2023-02-19,RAM,Components,4.0,85.78,343.14,South,Regular
